,State,County,Latitude,Longitude,TotalVets,MaleVets,FemaleVets,WhiteVets,BlackVets,HispanicVets,OtherRaceVets,LessThanHSVets,HighSchOnlyVets,SomeCollegeVets,CollegeDegreeVets,EmployeedVets,UnemployeedVets
1913,NY,Schuyler,40.7056258,-73.97968,1539,1381,157,1487,9,0,41,100,566,684,187,1225,51
1914,NY,Seneca,40.7056258,-73.97968,2369,2203,166,2262,33,47,33,175,967,792,433,1671,214
1915,NY,Steuben,40.7056258,-73.97968,7990,7412,577,7759,133,53,44,534,3258,2843,1353,5648,419
1916,NY,Suffolk,40.7056258,-73.97968,61090,57615,3473,51541,3711,4753,2106,3483,19997,20572,17036,47999,1739
1917,NY,Sullivan,40.7056258,-73.97968,4407,4119,288,3777,329,246,84,336,1741,1416,912,3087,218
1918,NY,Tioga,40.7056258,-73.97968,3561,3274,285,3480,0,38,57,146,1234,1341,838,2782,139
1919,NY,Tompkins,40.7056258,-73.97968,3952,3568,383,3543,114,142,166,215,1305,1195,1235,3218,171
1920,NY,Ulster,40.7056258,-73.97968,8801,8267,532,7943,404,255,318,695,3187,2502,2415,6611,812
1921,NY,Warren,40.7056258,-73.97968,4927,4630,296,4785,27,63,63,210,1616,1735,1363,3554,86
1922,NY,Washington,40.7056258,-73.97968,4237,3990,247,4012,158,17,57,364,1875,1215,781,3308,144
1923,NY,Wayne,40.7056258,-73.97968,6291,5925,365,6011,121,102,55,644,2367,2205,1072,4737,262
1924,NY,Westchester,40.7056258,-73.97968,28127,26755,1370,20317,3994,3215,1874,1878,6748,7911,11589,22173,1645
1925,NY,Wyoming,40.7056258,-73.97968,2549,2382,165,2445,36,11,55,162,1220,896,269,1902,206
1926,NY,Yates,40.7056258,-73.97968,1400,1335,65,1372,0,18,9,97,593,405,305,1042,11
1927,NC,North Carolina,35.2145629,-79.8912675,659584,591604,67979,478887,139826,22624,26643,38176,171361,264362,185683,493276,26184
1928,NC,Alamance,35.2145629,-79.8912675,9184,8397,786,6769,1855,242,413,703,2693,3535,2251,7098,723
1929,NC,Alexander,35.2145629,-79.8912675,2052,1994,57,1974,74,0,2,228,726,805,291,1593,116
1930,NC,Alleghany,35.2145629,-79.8912675,855,801,52,813,33,6,9,147,191,251,263,620,0
1931,NC,Anson,35.2145629,-79.8912675,1465,1392,73,919,531,15,0,121,518,571,252,1103,0
1932,NC,Ashe,35.2145629,-79.8912675,1464,1410,52,1436,7,0,19,134,383,679,266,1055,39
1933,NC,Avery,35.2145629,-79.8912675,851,822,29,825,8,0,17,25,249,320,253,589,45
1934,NC,Beaufort,35.2145629,-79.8912675,2989,2832,156,2325,545,93,25,143,955,1103,786,1991,49
1935,NC,Bertie,35.2145629,-79.8912675,1130,1091,37,563,561,9,3,151,409,360,208,715,15
1936,NC,Bladen,35.2145629,-79.8912675,2172,2012,159,1432,677,26,35,229,772,867,302,1263,64
1937,NC,Brunswick,35.2145629,-79.8912675,13469,12735,733,11971,1091,268,235,575,3329,5112,4451,9564,454
1938,NC,Buncombe,35.2145629,-79.8912675,16854,15327,1526,14894,1318,291,406,770,4420,5503,6158,11253,235
1939,NC,Burke,35.2145629,-79.8912675,5882,5520,361,5244,355,93,192,692,1692,2458,1039,3870,256
1940,NC,Cabarrus,35.2145629,-79.8912675,11630,10480,1149,9185,1677,459,373,573,2956,4816,3283,9623,326
1941,NC,Caldwell,35.2145629,-79.8912675,5254,4940,313,4873,315,19,65,601,1605,2071,975,3925,176
1942,NC,Camden,35.2145629,-79.8912675,1332,1079,252,1168,75,69,18,53,295,737,245,923,0
1943,NC,Carteret,35.2145629,-79.8912675,7927,7115,811,7237,353,169,183,345,1972,3278,2330,6092,431
1944,NC,Caswell,35.2145629,-79.8912675,1424,1251,172,835,548,5,36,137,548,490,247,903,116
1945,NC,Catawba,35.2145629,-79.8912675,9646,9143,502,8645,641,210,260,768,2833,4057,1987,7777,428
1946,NC,Chatham,35.2145629,-79.8912675,4394,4035,358,3844,429,109,16,301,970,1390,1731,3711,83
1947,NC,Cherokee,35.2145629,-79.8912675,2820,2652,167,2640,3,45,132,222,942,1160,493,1728,0
1948,NC,Chowan,35.2145629,-79.8912675,1055,915,139,646,376,4,32,41,320,480,211,872,49
1949,NC,Clay,35.2145629,-79.8912675,1033,1018,14,1033,0,0,0,56,370,372,234,837,145
1950,NC,Cleveland,35.2145629,-79.8912675,6044,5529,514,4722,1084,98,160,389,2051,2599,1004,3729,329
1951,NC,Columbus,35.2145629,-79.8912675,3657,3343,313,2292,1122,54,204,290,1464,1337,563,2135,152
1952,NC,Craven,35.2145629,-79.8912675,11691,10396,1294,9224,1753,482,360,423,2861,5202,3202,9141,274
1953,NC,Cumberland,35.2145629,-79.8912675,43164,34019,9144,19481,17556,4378,3703,1191,7999,21611,12361,31652,2208
1954,NC,Currituck,35.2145629,-79.8912675,3102,2804,297,2751,166,89,110,129,833,1152,986,2723,31
1955,NC,Dare,35.2145629,-79.8912675,3304,2995,308,3125,105,20,73,63,837,1281,1121,2330,242
1956,NC,Davidson,35.2145629,-79.8912675,10152,9516,636,8963,882,153,169,972,3520,3931,1727,7823,384
1957,NC,Davie,35.2145629,-79.8912675,3200,2977,223,2887,193,5,114,212,1173,1019,794,2197,76
1958,NC,Duplin,35.2145629,-79.8912675,3219,2972,247,2202,965,26,23,289,1100,1410,418,1583,493
1959,NC,Durham,35.2145629,-79.8912675,14662,12930,1731,7874,5948,461,499,823,3233,5385,5219,10599,521
1960,NC,Edgecombe,35.2145629,-79.8912675,2578,2413,164,1075,1448,23,37,213,1063,1004,296,1341,125
1961,NC,Forsyth,35.2145629,-79.8912675,21333,19637,1696,14704,5398,751,632,1110,5678,7841,6702,16575,793
1962,NC,Franklin,35.2145629,-79.8912675,3896,3650,245,2834,867,69,136,255,996,1630,1013,2694,73
1963,NC,Gaston,35.2145629,-79.8912675,13243,12123,1118,11090,1676,250,274,1185,4335,5379,2341,9856,453
1964,NC,Gates,35.2145629,-79.8912675,912,866,44,566,317,0,28,64,383,326,138,693,12
1965,NC,Graham,35.2145629,-79.8912675,461,420,40,433,0,0,28,34,179,160,86,299,0
1966,NC,Granville,35.2145629,-79.8912675,3556,3074,481,2544,785,132,120,209,1096,1506,743,2651,240
1967,NC,Greene,35.2145629,-79.8912675,1022,953,68,668,279,21,57,128,428,375,89,486,0
1968,NC,Guilford,35.2145629,-79.8912675,27868,25371,2497,17229,9038,802,1049,1577,6847,10490,8952,20527,853
1969,NC,Halifax,35.2145629,-79.8912675,2701,2407,293,1606,975,14,105,288,1086,947,379,1753,76
1970,NC,Harnett,35.2145629,-79.8912675,13119,10859,2259,8417,3114,1169,1008,593,3083,5579,3862,9844,806
1971,NC,Haywood,35.2145629,-79.8912675,5296,4894,401,5026,78,61,153,404,1426,2025,1439,3714,151
1972,NC,Henderson,35.2145629,-79.8912675,9098,8432,666,8637,225,180,122,494,1694,3691,3217,7595,198
1973,NC,Hertford,35.2145629,-79.8912675,1268,1144,124,531,709,12,25,85,479,526,175,726,77
1974,NC,Hoke,35.2145629,-79.8912675,5903,4481,1421,2762,2420,393,615,137,1238,3441,1085,3804,225
1975,NC,Hyde,35.2145629,-79.8912675,211,211,0,158,47,6,0,6,113,47,45,27,0
1976,NC,Iredell,35.2145629,-79.8912675,9236,8338,896,8045,836,231,209,529,2823,3383,2499,7400,375
1977,NC,Jackson,35.2145629,-79.8912675,3112,2905,205,2678,28,45,385,220,783,993,1114,2250,62
1978,NC,Johnston,35.2145629,-79.8912675,13569,12057,1511,10629,2267,299,450,576,3423,6373,3195,11008,329
1979,NC,Jones,35.2145629,-79.8912675,919,861,56,601,256,54,6,16,255,439,206,685,32
1980,NC,Lee,35.2145629,-79.8912675,4029,3683,345,3190,640,122,125,196,725,1852,1253,3111,136
1981,NC,Lenoir,35.2145629,-79.8912675,4212,3942,269,2259,1822,73,95,532,1421,1635,621,2973,83
1982,NC,Lincoln,35.2145629,-79.8912675,5821,5524,295,5490,165,102,102,420,1872,2617,910,4617,212
1983,NC,McDowell,35.2145629,-79.8912675,2729,2517,210,2607,97,0,23,220,880,1044,583,1662,255
1984,NC,Macon,35.2145629,-79.8912675,2921,2731,190,2831,24,1,64,167,687,1165,899,2029,93
1985,NC,Madison,35.2145629,-79.8912675,1520,1422,97,1482,27,0,11,148,402,561,406,1012,84
1986,NC,Martin,35.2145629,-79.8912675,1384,1186,197,859,486,37,0,164,529,419,271,862,107
1987,NC,Mecklenburg,35.2145629,-79.8912675,47874,42208,5665,28422,16599,1789,1810,1654,8854,18233,19131,39005,1644
1988,NC,Mitchell,35.2145629,-79.8912675,842,765,75,799,8,34,16,49,207,370,214,637,0
1989,NC,Montgomery,35.2145629,-79.8912675,1806,1756,49,1550,251,0,3,190,660,710,244,1242,0
1990,NC,Moore,35.2145629,-79.8912675,8553,7484,1068,7376,695,262,323,361,1567,2772,3851,6512,330
1991,NC,Nash,35.2145629,-79.8912675,6250,5764,486,3692,2276,77,229,440,2223,2300,1286,4832,165
1992,NC,New Hanover,35.2145629,-79.8912675,15030,13587,1442,12486,1898,371,452,532,3259,5755,5483,10716,646
1993,NC,Northampton,35.2145629,-79.8912675,1241,1151,89,676,544,0,21,252,420,385,182,551,122
1994,NC,Onslow,35.2145629,-79.8912675,23939,20137,3801,17269,3653,2381,1569,686,7725,10627,4899,17520,1488
1995,NC,Orange,35.2145629,-79.8912675,5441,4854,586,4259,902,81,205,294,872,1696,2578,4137,307
1996,NC,Pamlico,35.2145629,-79.8912675,1609,1458,151,1146,372,23,86,127,628,558,294,898,123
1997,NC,Pasquotank,35.2145629,-79.8912675,3662,3332,330,2429,1053,103,82,264,1159,1285,952,3073,232
1998,NC,Pender,35.2145629,-79.8912675,4793,4282,510,4016,653,81,40,330,1276,1756,1429,3492,158
1999,NC,Perquimans,35.2145629,-79.8912675,1361,1275,85,1171,147,17,25,88,332,598,339,1145,0
2000,NC,Person,35.2145629,-79.8912675,2409,2165,243,1675,709,77,24,93,939,1037,338,1853,119
2001,NC,Pitt,35.2145629,-79.8912675,11042,9843,1198,6526,3903,525,317,583,2649,4296,3511,8584,450
2002,NC,Polk,35.2145629,-79.8912675,1553,1434,118,1468,74,5,3,75,335,577,564,969,42
2003,NC,Randolph,35.2145629,-79.8912675,8982,8385,596,8389,404,20,166,1094,2716,3665,1505,6652,332
2004,NC,Richmond,35.2145629,-79.8912675,2477,2320,156,1844,555,7,77,240,919,1006,310,1546,61
2005,NC,Robeson,35.2145629,-79.8912675,6792,5993,798,2568,1841,162,2276,608,2001,2925,1256,4490,435
2006,NC,Rockingham,35.2145629,-79.8912675,4982,4773,207,4029,848,34,88,385,1873,2162,560,3864,340
2007,NC,Rowan,35.2145629,-79.8912675,9410,8776,634,7788,1215,233,313,781,3085,3836,1706,6737,212
2008,NC,Rutherford,35.2145629,-79.8912675,4087,3868,219,3756,244,29,67,292,1293,1837,663,3072,249
2009,NC,Sampson,35.2145629,-79.8912675,3416,3159,255,2015,1103,153,244,285,1131,1435,563,2439,109
2010,NC,Scotland,35.2145629,-79.8912675,2199,1980,218,1278,719,3,202,186,673,1009,329,1360,242
2011,NC,Stanly,35.2145629,-79.8912675,3626,3429,196,3290,249,8,77,296,1036,1732,561,2802,106
2012,NC,Stokes,35.2145629,-79.8912675,3153,3059,94,2857,195,36,64,350,1075,1329,397,2106,131
2013,NC,Surry,35.2145629,-79.8912675,3817,3468,347,3394,279,80,85,564,1103,1336,814,2407,225
2014,NC,Swain,35.2145629,-79.8912675,769,723,45,616,11,0,140,72,258,233,203,530,0
2015,NC,Transylvania,35.2145629,-79.8912675,3379,3181,197,3242,137,0,0,245,606,1179,1347,2470,102
2016,NC,Tyrrell,35.2145629,-79.8912675,323,310,12,192,99,4,31,46,80,177,18,163,0
2017,NC,Union,35.2145629,-79.8912675,12215,11203,1011,9617,1726,568,477,688,3374,4765,3387,10045,279
2018,NC,Vance,35.2145629,-79.8912675,2159,1956,201,1130,965,24,47,240,880,772,265,1191,3
2019,NC,Wake,35.2145629,-79.8912675,51269,45393,5875,35237,12247,1941,2474,1502,8833,19117,21815,41762,1800
2020,NC,Warren,35.2145629,-79.8912675,1325,1188,136,718,530,11,73,106,502,441,273,770,177
2021,NC,Washington,35.2145629,-79.8912675,937,833,103,541,395,0,0,101,465,295,74,579,0
2022,NC,Watauga,35.2145629,-79.8912675,2723,2544,179,2572,53,71,68,144,620,848,1109,2045,28
2023,NC,Wayne,35.2145629,-79.8912675,12045,10688,1356,7411,3991,369,289,502,3614,5456,2471,8999,477
2024,NC,Wilkes,35.2145629,-79.8912675,4197,3952,244,3803,266,50,115,386,1058,1774,978,3255,130
2025,NC,Wilson,35.2145629,-79.8912675,5575,5155,418,2726,2622,158,184,719,1669,2372,814,3565,138
2026,NC,Yadkin,35.2145629,-79.8912675,2478,2356,121,2315,70,33,86,295,904,895,381,1640,46
2027,NC,Yancey,35.2145629,-79.8912675,850,828,21,810,9,17,13,90,315,259,183,487,74
2028,ND,North Dakota,47.4678819,-100.3022655,46067,42167,3898,42135,649,999,2761,2993,13393,18334,11346,38747,1403
2029,ND,Adams,47.4678819,-100.3022655,136,125,10,136,0,0,0,9,70,30,26,89,0
2030,ND,Barnes,47.4678819,-100.3022655,750,704,45,744,0,0,5,98,223,279,147,625,0
2031,ND,Benson,47.4678819,-100.3022655,352,337,13,231,0,11,116,45,144,78,83,229,9
2032,ND,Billings,47.4678819,-100.3022655,51,51,0,51,0,0,0,10,26,8,5,51,0
2033,ND,Bottineau,47.4678819,-100.3022655,536,514,22,516,0,3,16,39,175,184,136,440,7
2034,ND,Bowman,47.4678819,-100.3022655,203,196,6,201,0,0,0,9,96,63,33,170,68
2035,ND,Burke,47.4678819,-100.3022655,103,101,2,101,0,0,0,10,37,39,15,90,0
2036,ND,Burleigh,47.4678819,-100.3022655,5618,5105,512,5448,27,32,111,321,1341,2229,1725,5061,171
2037,ND,Cass,47.4678819,-100.3022655,8873,8143,729,8143,168,174,431,301,2184,3573,2813,7568,420
2038,ND,Cavalier,47.4678819,-100.3022655,256,232,24,253,0,0,3,22,133,72,29,221,0
2039,ND,Dickey,47.4678819,-100.3022655,324,299,23,324,0,0,0,15,137,102,67,285,0
2040,ND,Divide,47.4678819,-100.3022655,185,179,5,185,0,0,0,9,85,69,20,155,24
2041,ND,Dunn,47.4678819,-100.3022655,335,305,30,253,33,24,38,40,126,104,63,255,7
2042,ND,Eddy,47.4678819,-100.3022655,129,120,8,115,0,0,13,15,43,49,20,107,0
2043,ND,Emmons,47.4678819,-100.3022655,234,225,8,231,0,2,0,29,81,58,63,175,21
2044,ND,Foster,47.4678819,-100.3022655,200,178,22,184,0,2,14,50,83,38,28,147,0
2045,ND,Golden Valley,47.4678819,-100.3022655,126,118,7,88,0,0,37,6,21,49,49,126,0
2046,ND,Grand Forks,47.4678819,-100.3022655,4229,3881,347,3798,118,83,269,100,978,1813,1335,3341,93
2047,ND,Grant,47.4678819,-100.3022655,189,184,3,175,1,0,10,6,71,75,36,159,0
2048,ND,Griggs,47.4678819,-100.3022655,137,126,10,137,0,0,0,10,56,38,31,101,0
2049,ND,Hettinger,47.4678819,-100.3022655,188,177,9,182,0,0,6,25,65,75,21,164,0
2050,ND,Kidder,47.4678819,-100.3022655,166,148,17,160,0,0,5,33,63,55,13,123,0
2051,ND,LaMoure,47.4678819,-100.3022655,295,274,20,268,20,2,7,47,73,107,66,261,0
2052,ND,Logan,47.4678819,-100.3022655,114,110,2,114,0,0,0,19,32,41,20,114,0
2053,ND,McHenry,47.4678819,-100.3022655,499,461,36,491,0,6,8,26,157,218,95,402,0
2054,ND,McIntosh,47.4678819,-100.3022655,174,154,19,171,0,1,1,35,38,79,19,159,0
2055,ND,McKenzie,47.4678819,-100.3022655,617,502,114,584,0,10,31,47,207,230,131,558,13
2056,ND,McLean,47.4678819,-100.3022655,671,619,50,649,0,3,17,71,260,234,104,533,20
2057,ND,Mercer,47.4678819,-100.3022655,585,552,32,534,0,14,35,42,177,212,152,531,0
2058,ND,Morton,47.4678819,-100.3022655,1756,1673,83,1753,0,0,1,99,496,795,364,1463,139
2059,ND,Mountrail,47.4678819,-100.3022655,603,543,59,415,4,63,165,2,284,222,93,471,7
2060,ND,Nelson,47.4678819,-100.3022655,262,244,16,254,0,0,8,9,90,78,84,201,0
2061,ND,Oliver,47.4678819,-100.3022655,150,148,1,142,0,0,7,15,36,79,19,111,0
2062,ND,Pembina,47.4678819,-100.3022655,651,594,56,590,0,1,61,71,201,285,92,448,18
2063,ND,Pierce,47.4678819,-100.3022655,232,227,5,228,0,0,3,22,86,72,50,198,0
2064,ND,Ramsey,47.4678819,-100.3022655,755,691,63,676,0,0,78,41,272,210,230,500,0
2065,ND,Ransom,47.4678819,-100.3022655,422,383,38,422,0,0,0,45,163,133,77,306,0
2066,ND,Renville,47.4678819,-100.3022655,209,192,17,200,0,0,7,2,106,80,20,182,9
2067,ND,Richland,47.4678819,-100.3022655,1031,951,79,1013,6,2,8,60,314,529,125,974,116
2068,ND,Rolette,47.4678819,-100.3022655,591,559,31,227,2,0,362,95,165,223,104,403,0
2069,ND,Sargent,47.4678819,-100.3022655,252,240,12,241,0,3,6,27,104,99,20,217,0
2070,ND,Sheridan,47.4678819,-100.3022655,98,95,2,98,0,0,0,24,36,27,8,52,0
2071,ND,Sioux,47.4678819,-100.3022655,157,139,17,31,0,10,125,13,46,62,34,93,8
2072,ND,Slope,47.4678819,-100.3022655,43,43,0,43,0,0,0,5,26,2,7,12,0
2073,ND,Stark,47.4678819,-100.3022655,1747,1524,222,1636,23,49,38,116,692,677,261,1579,55
2074,ND,Steele,47.4678819,-100.3022655,141,136,5,127,12,0,0,7,35,71,26,89,0
2075,ND,Stutsman,47.4678819,-100.3022655,1357,1284,71,1263,27,0,66,183,423,571,178,948,6
2076,ND,Towner,47.4678819,-100.3022655,124,121,2,116,0,0,7,3,34,62,24,88,0
2077,ND,Traill,47.4678819,-100.3022655,524,453,70,502,0,0,21,19,185,219,99,449,0
2078,ND,Walsh,47.4678819,-100.3022655,626,611,14,611,0,9,6,92,234,217,81,483,61
2079,ND,Ward,47.4678819,-100.3022655,5793,5135,657,5046,186,416,362,362,1567,2321,1542,5107,105
2080,ND,Wells,47.4678819,-100.3022655,213,191,21,210,0,1,1,37,70,70,35,165,0
2081,ND,Williams,47.4678819,-100.3022655,2055,1845,209,1805,8,67,242,125,523,1023,382,1724,8
2082,OH,Ohio,40.1903624,-82.6692525,709287,656611,52676,610526,72315,13313,16867,51864,258988,245108,153325,543959,29265
2083,OH,Adams,40.1903624,-82.6692525,1784,1729,54,1771,12,0,0,230,869,456,227,1398,56
2084,OH,Allen,40.1903624,-82.6692525,6474,6109,364,5567,604,190,149,471,2652,2393,956,4713,190
2085,OH,Ashland,40.1903624,-82.6692525,3283,3085,197,3223,5,23,40,328,1387,948,618,2780,280
2086,OH,Ashtabula,40.1903624,-82.6692525,7549,6983,565,7110,324,56,65,908,3338,2533,769,5359,218
2087,OH,Athens,40.1903624,-82.6692525,3191,2998,192,3088,44,17,40,282,1034,1003,870,1957,127
2088,OH,Auglaize,40.1903624,-82.6692525,2638,2502,135,2613,0,17,11,220,1165,884,367,2281,69
2089,OH,Belmont,40.1903624,-82.6692525,4690,4499,190,4417,204,48,35,352,2290,1418,628,3053,267
2090,OH,Brown,40.1903624,-82.6692525,3173,3010,161,2976,31,70,128,304,1440,1007,421,2130,167
2091,OH,Butler,40.1903624,-82.6692525,21137,19540,1596,19037,1135,320,655,1565,7257,7011,5302,17081,997
2092,OH,Carroll,40.1903624,-82.6692525,1807,1709,98,1804,1,0,0,122,892,642,149,1334,71
2093,OH,Champaign,40.1903624,-82.6692525,2706,2544,161,2576,33,50,48,128,1291,953,331,2401,143
2094,OH,Clark,40.1903624,-82.6692525,11565,10610,953,10341,739,328,208,784,4077,4321,2381,8829,376
2095,OH,Clermont,40.1903624,-82.6692525,12867,11914,953,12263,193,250,195,951,4426,4580,2909,10261,444
2096,OH,Clinton,40.1903624,-82.6692525,3042,2824,217,2859,99,46,66,250,1028,1338,424,2332,61
2097,OH,Columbiana,40.1903624,-82.6692525,8254,7893,361,7867,125,161,155,662,4128,2560,902,5345,492
2098,OH,Coshocton,40.1903624,-82.6692525,2301,2138,162,2248,18,0,34,274,1197,594,234,1667,98
2099,OH,Crawford,40.1903624,-82.6692525,3096,2942,152,3012,33,44,6,246,1580,932,337,2440,165
2100,OH,Cuyahoga,40.1903624,-82.6692525,64881,59554,5325,43341,18683,1720,1657,4779,21157,23695,15248,47704,4007
2101,OH,Darke,40.1903624,-82.6692525,3419,3180,239,3336,36,14,31,283,1650,1011,473,2499,73
2102,OH,Defiance,40.1903624,-82.6692525,2449,2265,183,2246,44,154,82,213,1194,773,267,1944,244
2103,OH,Delaware,40.1903624,-82.6692525,9372,8832,539,8703,271,239,215,360,2054,3184,3773,7849,443
2104,OH,Erie,40.1903624,-82.6692525,5876,5575,301,5162,345,277,121,442,2485,2045,901,4609,257
2105,OH,Fairfield,40.1903624,-82.6692525,10216,9402,813,9328,625,82,188,655,3482,3686,2391,8155,222
2106,OH,Fayette,40.1903624,-82.6692525,1800,1711,88,1726,34,5,39,199,857,469,274,1428,196
2107,OH,Franklin,40.1903624,-82.6692525,62898,57129,5768,47592,11684,1450,2508,3191,18143,22837,18725,50409,2105
2108,OH,Fulton,40.1903624,-82.6692525,2783,2641,141,2661,11,87,37,223,1285,948,326,2216,15
2109,OH,Gallia,40.1903624,-82.6692525,1625,1560,64,1497,81,12,44,243,807,375,197,1149,16
2110,OH,Geauga,40.1903624,-82.6692525,5097,4828,268,4909,99,11,76,381,1702,1804,1209,3927,96
2111,OH,Greene,40.1903624,-82.6692525,15780,13352,2427,13977,1083,315,465,576,3069,4421,7712,13036,526
2112,OH,Guernsey,40.1903624,-82.6692525,3037,2866,170,2937,58,15,25,405,1299,1032,299,2239,143
2113,OH,Hamilton,40.1903624,-82.6692525,39742,36941,2799,28788,9590,623,949,3056,12658,13300,10727,30801,1582
2114,OH,Hancock,40.1903624,-82.6692525,4676,4440,235,4356,90,150,89,283,1983,1563,845,3731,247
2115,OH,Hardin,40.1903624,-82.6692525,1719,1652,66,1712,1,0,3,151,825,524,217,1258,42
2116,OH,Harrison,40.1903624,-82.6692525,1093,1026,66,1002,79,6,3,172,576,224,117,734,0
2117,OH,Henry,40.1903624,-82.6692525,1680,1602,78,1588,43,41,30,167,845,439,227,1334,0
2118,OH,Highland,40.1903624,-82.6692525,3306,3043,262,3148,127,0,29,436,1458,881,528,2125,175
2119,OH,Hocking,40.1903624,-82.6692525,2107,1994,113,2013,23,28,41,188,1127,528,263,1655,29
2120,OH,Holmes,40.1903624,-82.6692525,1536,1425,111,1435,21,31,70,286,660,414,174,1069,11
2121,OH,Huron,40.1903624,-82.6692525,3546,3327,218,3267,125,123,35,245,1860,927,513,2716,233
2122,OH,Jackson,40.1903624,-82.6692525,1799,1717,81,1777,20,10,0,205,904,555,131,1240,66
2123,OH,Jefferson,40.1903624,-82.6692525,5294,5081,213,5068,208,1,16,404,2899,1441,548,4030,483
2124,OH,Knox,40.1903624,-82.6692525,4403,4095,306,4206,69,47,98,261,1776,1610,754,3624,177
2125,OH,Lake,40.1903624,-82.6692525,14572,13767,804,13672,405,190,345,957,5290,5539,2783,12031,872
2126,OH,Lawrence,40.1903624,-82.6692525,4142,4016,124,4058,53,8,31,264,1987,1398,491,2518,396
2127,OH,Licking,40.1903624,-82.6692525,12600,11536,1063,11671,453,106,406,919,4705,4123,2851,9860,250
2128,OH,Logan,40.1903624,-82.6692525,3052,2840,211,3018,5,0,28,207,1394,983,465,2419,32
2129,OH,Lorain,40.1903624,-82.6692525,19800,18204,1596,16903,1498,1207,608,1740,6273,8125,3661,14696,1134
2130,OH,Lucas,40.1903624,-82.6692525,22882,21147,1733,18141,3348,862,960,1749,7640,8817,4673,17509,1440
2131,OH,Madison,40.1903624,-82.6692525,2610,2497,112,2462,74,8,64,219,1042,898,449,1495,58
2132,OH,Mahoning,40.1903624,-82.6692525,15032,14093,939,12398,2069,430,198,1029,6478,4900,2623,10820,763
2133,OH,Marion,40.1903624,-82.6692525,4819,4437,381,4596,93,37,98,542,2012,1693,570,3127,251
2134,OH,Medina,40.1903624,-82.6692525,10818,10204,613,10437,131,163,112,595,3955,3677,2589,9333,196
2135,OH,Meigs,40.1903624,-82.6692525,1660,1571,88,1636,0,10,12,219,794,444,201,915,172
2136,OH,Mercer,40.1903624,-82.6692525,2229,2205,23,2144,25,41,44,252,1069,650,255,1886,21
2137,OH,Miami,40.1903624,-82.6692525,7719,7149,570,7380,200,89,57,575,2780,2594,1768,6436,47
2138,OH,Monroe,40.1903624,-82.6692525,912,902,8,912,0,0,0,53,619,168,70,659,88
2139,OH,Montgomery,40.1903624,-82.6692525,39554,34797,4756,30128,7340,672,1569,2052,10341,15413,11746,30747,1850
2140,OH,Morgan,40.1903624,-82.6692525,989,906,82,949,34,0,3,104,449,386,48,798,42
2141,OH,Morrow,40.1903624,-82.6692525,2398,2211,186,2322,20,16,55,200,1080,859,257,1932,0
2142,OH,Muskingum,40.1903624,-82.6692525,5775,5404,370,5282,189,94,275,695,2359,1966,753,4187,228
2143,OH,Noble,40.1903624,-82.6692525,1528,1472,55,1435,65,0,28,190,690,452,193,897,175
2144,OH,Ottawa,40.1903624,-82.6692525,3350,3050,300,3134,47,151,82,269,1108,1290,681,2638,104
2145,OH,Paulding,40.1903624,-82.6692525,1268,1158,109,1183,2,63,35,136,602,382,146,1021,18
2146,OH,Perry,40.1903624,-82.6692525,2588,2375,212,2501,14,2,70,244,1285,711,345,1873,94
2147,OH,Pickaway,40.1903624,-82.6692525,3806,3586,218,3610,98,9,88,280,1551,1496,477,2708,139
2148,OH,Pike,40.1903624,-82.6692525,2003,1822,180,1989,14,0,0,188,1033,611,169,1400,154
2149,OH,Portage,40.1903624,-82.6692525,9829,9340,487,9127,400,128,186,963,3907,3080,1877,7218,289
2150,OH,Preble,40.1903624,-82.6692525,3092,2917,174,3012,24,38,28,351,1327,1106,306,2429,108
2151,OH,Putnam,40.1903624,-82.6692525,1701,1631,69,1643,2,25,54,117,867,550,166,1491,0
