,State,County,Latitude,Longitude,AveragePop2015to2019
2459,SD,Sanborn,44.2126995,-100.2471641,2379.4
2460,SD,Spink,44.2126995,-100.2471641,6482.8
2461,SD,Stanley,44.2126995,-100.2471641,3017.4
2462,SD,Sully,44.2126995,-100.2471641,1395.4
2463,SD,Todd,44.2126995,-100.2471641,10194.6
2464,SD,Tripp,44.2126995,-100.2471641,5458.4
2465,SD,Turner,44.2126995,-100.2471641,8299.8
2466,SD,Union,44.2126995,-100.2471641,15368.2
2467,SD,Walworth,44.2126995,-100.2471641,5457.0
2468,SD,Yankton,44.2126995,-100.2471641,22717.2
2469,SD,Ziebach,44.2126995,-100.2471641,2791.2
2470,TN,Tennessee,35.830521,-85.9785989,6709356.8
2471,TN,Anderson,35.830521,-85.9785989,76061.0
2472,TN,Bedford,35.830521,-85.9785989,48292.0
2473,TN,Benton,35.830521,-85.9785989,16140.2
2474,TN,Bledsoe,35.830521,-85.9785989,14836.2
2475,TN,Blount,35.830521,-85.9785989,129927.2
2476,TN,Bradley,35.830521,-85.9785989,105749.0
2477,TN,Campbell,35.830521,-85.9785989,39796.8
2478,TN,Cannon,35.830521,-85.9785989,14178.2
2479,TN,Carroll,35.830521,-85.9785989,27886.4
2480,TN,Carter,35.830521,-85.9785989,56433.2
2481,TN,Cheatham,35.830521,-85.9785989,40180.6
2482,TN,Chester,35.830521,-85.9785989,17189.8
2483,TN,Claiborne,35.830521,-85.9785989,31731.8
2484,TN,Clay,35.830521,-85.9785989,7654.4
2485,TN,Cocke,35.830521,-85.9785989,35552.4
2486,TN,Coffee,35.830521,-85.9785989,55208.6
2487,TN,Crockett,35.830521,-85.9785989,14399.2
2488,TN,Cumberland,35.830521,-85.9785989,59215.6
2489,TN,Davidson,35.830521,-85.9785989,687488.2
2490,TN,Decatur,35.830521,-85.9785989,11685.8
2491,TN,DeKalb,35.830521,-85.9785989,19847.0
2492,TN,Dickson,35.830521,-85.9785989,52680.4
2493,TN,Dyer,35.830521,-85.9785989,37415.8
2494,TN,Fayette,35.830521,-85.9785989,40164.4
2495,TN,Fentress,35.830521,-85.9785989,18212.8
2496,TN,Franklin,35.830521,-85.9785989,41725.4
2497,TN,Gibson,35.830521,-85.9785989,49227.6
2498,TN,Giles,35.830521,-85.9785989,29285.4
2499,TN,Grainger,35.830521,-85.9785989,23101.2
2500,TN,Greene,35.830521,-85.9785989,68833.8
2501,TN,Grundy,35.830521,-85.9785989,13344.0
2502,TN,Hamblen,35.830521,-85.9785989,64131.8
2503,TN,Hamilton,35.830521,-85.9785989,360919.4
2504,TN,Hancock,35.830521,-85.9785989,6586.8
2505,TN,Hardeman,35.830521,-85.9785989,25443.0
2506,TN,Hardin,35.830521,-85.9785989,25715.4
2507,TN,Hawkins,35.830521,-85.9785989,56610.8
2508,TN,Haywood,35.830521,-85.9785989,17623.2
2509,TN,Henderson,35.830521,-85.9785989,27976.8
2510,TN,Henry,35.830521,-85.9785989,32284.0
2511,TN,Hickman,35.830521,-85.9785989,24812.6
2512,TN,Houston,35.830521,-85.9785989,8163.6
2513,TN,Humphreys,35.830521,-85.9785989,18435.2
2514,TN,Jackson,35.830521,-85.9785989,11682.0
2515,TN,Jefferson,35.830521,-85.9785989,53679.2
2516,TN,Johnson,35.830521,-85.9785989,17753.2
2517,TN,Knox,35.830521,-85.9785989,461104.4
2518,TN,Lake,35.830521,-85.9785989,7401.4
2519,TN,Lauderdale,35.830521,-85.9785989,25989.2
2520,TN,Lawrence,35.830521,-85.9785989,43389.8
2521,TN,Lewis,35.830521,-85.9785989,12026.6
2522,TN,Lincoln,35.830521,-85.9785989,33924.0
2523,TN,Loudon,35.830521,-85.9785989,52339.8
2524,TN,McMinn,35.830521,-85.9785989,53052.6
2525,TN,McNairy,35.830521,-85.9785989,25844.2
2526,TN,Macon,35.830521,-85.9785989,23842.4
2527,TN,Madison,35.830521,-85.9785989,97625.0
2528,TN,Marion,35.830521,-85.9785989,28538.2
2529,TN,Marshall,35.830521,-85.9785989,32965.2
2530,TN,Maury,35.830521,-85.9785989,91975.6
2531,TN,Meigs,35.830521,-85.9785989,12103.6
2532,TN,Monroe,35.830521,-85.9785989,46064.4
2533,TN,Montgomery,35.830521,-85.9785989,200179.6
2534,TN,Moore,35.830521,-85.9785989,6378.0
2535,TN,Morgan,35.830521,-85.9785989,21545.4
2536,TN,Obion,35.830521,-85.9785989,30365.2
2537,TN,Overton,35.830521,-85.9785989,22067.6
2538,TN,Perry,35.830521,-85.9785989,7962.4
2539,TN,Pickett,35.830521,-85.9785989,5078.6
2540,TN,Polk,35.830521,-85.9785989,16814.4
2541,TN,Putnam,35.830521,-85.9785989,77446.8
2542,TN,Rhea,35.830521,-85.9785989,32719.2
2543,TN,Roane,35.830521,-85.9785989,53074.8
2544,TN,Robertson,35.830521,-85.9785989,70280.0
2545,TN,Rutherford,35.830521,-85.9785989,315815.0
2546,TN,Scott,35.830521,-85.9785989,21968.6
2547,TN,Sequatchie,35.830521,-85.9785989,14815.8
2548,TN,Sevier,35.830521,-85.9785989,97067.8
2549,TN,Shelby,35.830521,-85.9785989,936374.0
2550,TN,Smith,35.830521,-85.9785989,19740.4
2551,TN,Stewart,35.830521,-85.9785989,13426.6
2552,TN,Sullivan,35.830521,-85.9785989,157050.4
2553,TN,Sumner,35.830521,-85.9785989,183437.4
2554,TN,Tipton,35.830521,-85.9785989,61447.2
2555,TN,Trousdale,35.830521,-85.9785989,10230.8
2556,TN,Unicoi,35.830521,-85.9785989,17811.4
2557,TN,Union,35.830521,-85.9785989,19487.6
2558,TN,Van Buren,35.830521,-85.9785989,5759.6
2559,TN,Warren,35.830521,-85.9785989,40702.0
2560,TN,Washington,35.830521,-85.9785989,127804.6
2561,TN,Wayne,35.830521,-85.9785989,16692.6
2562,TN,Weakley,35.830521,-85.9785989,33509.6
2563,TN,White,35.830521,-85.9785989,26800.0
2564,TN,Williamson,35.830521,-85.9785989,225389.2
2565,TN,Wilson,35.830521,-85.9785989,136666.4
2566,TX,Texas,31.1693363,-100.0768425,28260857.2
2567,TX,Anderson,31.1693363,-100.0768425,57809.8
2568,TX,Andrews,31.1693363,-100.0768425,18036.4
2569,TX,Angelina,31.1693363,-100.0768425,87321.6
2570,TX,Aransas,31.1693363,-100.0768425,24462.0
2571,TX,Archer,31.1693363,-100.0768425,8716.0
2572,TX,Armstrong,31.1693363,-100.0768425,1875.4
2573,TX,Atascosa,31.1693363,-100.0768425,49528.2
2574,TX,Austin,31.1693363,-100.0768425,29763.8
2575,TX,Bailey,31.1693363,-100.0768425,7100.0
2576,TX,Bandera,31.1693363,-100.0768425,22215.2
2577,TX,Bastrop,31.1693363,-100.0768425,84521.8
2578,TX,Baylor,31.1693363,-100.0768425,3576.8
2579,TX,Bee,31.1693363,-100.0768425,32610.6
2580,TX,Bell,31.1693363,-100.0768425,348573.6
2581,TX,Bexar,31.1693363,-100.0768425,1952842.8
2582,TX,Blanco,31.1693363,-100.0768425,11478.0
2583,TX,Borden,31.1693363,-100.0768425,656.6
2584,TX,Bosque,31.1693363,-100.0768425,18296.4
2585,TX,Bowie,31.1693363,-100.0768425,93373.0
2586,TX,Brazoria,31.1693363,-100.0768425,360677.2
2587,TX,Brazos,31.1693363,-100.0768425,222981.2
2588,TX,Brewster,31.1693363,-100.0768425,9230.8
2589,TX,Briscoe,31.1693363,-100.0768425,1513.8
2590,TX,Brooks,31.1693363,-100.0768425,7140.8
2591,TX,Brown,31.1693363,-100.0768425,37854.8
2592,TX,Burleson,31.1693363,-100.0768425,18058.0
2593,TX,Burnet,31.1693363,-100.0768425,46530.0
2594,TX,Caldwell,31.1693363,-100.0768425,42143.8
2595,TX,Calhoun,31.1693363,-100.0768425,21668.2
2596,TX,Callahan,31.1693363,-100.0768425,13855.8
2597,TX,Cameron,31.1693363,-100.0768425,421665.8
2598,TX,Camp,31.1693363,-100.0768425,12878.4
2599,TX,Carson,31.1693363,-100.0768425,6009.4
2600,TX,Cass,31.1693363,-100.0768425,30059.2
2601,TX,Castro,31.1693363,-100.0768425,7673.2
2602,TX,Chambers,31.1693363,-100.0768425,41304.8
2603,TX,Cherokee,31.1693363,-100.0768425,52118.0
2604,TX,Childress,31.1693363,-100.0768425,7252.6
2605,TX,Clay,31.1693363,-100.0768425,10402.6
2606,TX,Cochran,31.1693363,-100.0768425,2887.0
2607,TX,Coke,31.1693363,-100.0768425,3302.6
2608,TX,Coleman,31.1693363,-100.0768425,8333.8
2609,TX,Collin,31.1693363,-100.0768425,973977.2
2610,TX,Collingsworth,31.1693363,-100.0768425,2968.6
2611,TX,Colorado,31.1693363,-100.0768425,21224.2
2612,TX,Comal,31.1693363,-100.0768425,141641.8
2613,TX,Comanche,31.1693363,-100.0768425,13529.2
2614,TX,Concho,31.1693363,-100.0768425,3265.6
2615,TX,Cooke,31.1693363,-100.0768425,40041.2
2616,TX,Coryell,31.1693363,-100.0768425,75280.0
2617,TX,Cottle,31.1693363,-100.0768425,1399.2
2618,TX,Crane,31.1693363,-100.0768425,4802.2
2619,TX,Crockett,31.1693363,-100.0768425,3563.0
2620,TX,Crosby,31.1693363,-100.0768425,5835.8
2621,TX,Culberson,31.1693363,-100.0768425,2213.8
2622,TX,Dallam,31.1693363,-100.0768425,7304.0
2623,TX,Dallas,31.1693363,-100.0768425,2606867.6
2624,TX,Dawson,31.1693363,-100.0768425,12812.6
2625,TX,Deaf Smith,31.1693363,-100.0768425,18736.2
2626,TX,Delta,31.1693363,-100.0768425,5249.0
2627,TX,Denton,31.1693363,-100.0768425,833821.6
2628,TX,DeWitt,31.1693363,-100.0768425,20340.2
2629,TX,Dickens,31.1693363,-100.0768425,2203.2
2630,TX,Dimmit,31.1693363,-100.0768425,10438.0
2631,TX,Donley,31.1693363,-100.0768425,3342.2
2632,TX,Duval,31.1693363,-100.0768425,11268.2
2633,TX,Eastland,31.1693363,-100.0768425,18273.0
2634,TX,Ector,31.1693363,-100.0768425,160579.0
2635,TX,Edwards,31.1693363,-100.0768425,1917.4
2636,TX,Ellis,31.1693363,-100.0768425,173772.2
2637,TX,El Paso,31.1693363,-100.0768425,836062.2
2638,TX,Erath,31.1693363,-100.0768425,41841.4
2639,TX,Falls,31.1693363,-100.0768425,17272.0
2640,TX,Fannin,31.1693363,-100.0768425,34536.8
2641,TX,Fayette,31.1693363,-100.0768425,25141.2
2642,TX,Fisher,31.1693363,-100.0768425,3855.8
2643,TX,Floyd,31.1693363,-100.0768425,5803.0
2644,TX,Foard,31.1693363,-100.0768425,1194.6
2645,TX,Fort Bend,31.1693363,-100.0768425,765394.4
2646,TX,Franklin,31.1693363,-100.0768425,10716.2
2647,TX,Freestone,31.1693363,-100.0768425,19714.0
2648,TX,Frio,31.1693363,-100.0768425,19871.4
2649,TX,Gaines,31.1693363,-100.0768425,20705.6
2650,TX,Galveston,31.1693363,-100.0768425,332884.8
2651,TX,Garza,31.1693363,-100.0768425,6313.0
2652,TX,Gillespie,31.1693363,-100.0768425,26459.0
2653,TX,Glasscock,31.1693363,-100.0768425,1381.6
2654,TX,Goliad,31.1693363,-100.0768425,7564.6
2655,TX,Gonzales,31.1693363,-100.0768425,20731.4
2656,TX,Gray,31.1693363,-100.0768425,22409.8
2657,TX,Grayson,31.1693363,-100.0768425,131014.0
2658,TX,Gregg,31.1693363,-100.0768425,123443.0
2659,TX,Grimes,31.1693363,-100.0768425,27983.8
2660,TX,Guadalupe,31.1693363,-100.0768425,158966.4
2661,TX,Hale,31.1693363,-100.0768425,33826.4
2662,TX,Hall,31.1693363,-100.0768425,3047.6
2663,TX,Hamilton,31.1693363,-100.0768425,8332.4
2664,TX,Hansford,31.1693363,-100.0768425,5520.0
2665,TX,Hardeman,31.1693363,-100.0768425,3944.6
2666,TX,Hardin,31.1693363,-100.0768425,56765.2
2667,TX,Harris,31.1693363,-100.0768425,4646629.6
2668,TX,Harrison,31.1693363,-100.0768425,66580.2
2669,TX,Hartley,31.1693363,-100.0768425,5669.0
2670,TX,Haskell,31.1693363,-100.0768425,5725.6
2671,TX,Hays,31.1693363,-100.0768425,213366.2
2672,TX,Hemphill,31.1693363,-100.0768425,3994.2
2673,TX,Henderson,31.1693363,-100.0768425,81069.6
2674,TX,Hidalgo,31.1693363,-100.0768425,855176.2
2675,TX,Hill,31.1693363,-100.0768425,35689.4
2676,TX,Hockley,31.1693363,-100.0768425,23064.4
2677,TX,Hood,31.1693363,-100.0768425,58317.8
2678,TX,Hopkins,31.1693363,-100.0768425,36486.0
2679,TX,Houston,31.1693363,-100.0768425,22953.8
2680,TX,Howard,31.1693363,-100.0768425,36348.6
2681,TX,Hudspeth,31.1693363,-100.0768425,4414.6
2682,TX,Hunt,31.1693363,-100.0768425,94162.2
2683,TX,Hutchinson,31.1693363,-100.0768425,21344.2
2684,TX,Irion,31.1693363,-100.0768425,1533.8
2685,TX,Jack,31.1693363,-100.0768425,8852.0
2686,TX,Jackson,31.1693363,-100.0768425,14816.2
2687,TX,Jasper,31.1693363,-100.0768425,35506.0
2688,TX,Jeff Davis,31.1693363,-100.0768425,2241.4
2689,TX,Jefferson,31.1693363,-100.0768425,254340.0
2690,TX,Jim Hogg,31.1693363,-100.0768425,5231.4
2691,TX,Jim Wells,31.1693363,-100.0768425,40972.4
2692,TX,Johnson,31.1693363,-100.0768425,167211.6
2693,TX,Jones,31.1693363,-100.0768425,19942.6
2694,TX,Karnes,31.1693363,-100.0768425,15544.8
2695,TX,Kaufman,31.1693363,-100.0768425,123804.0
2696,TX,Kendall,31.1693363,-100.0768425,43768.8
2697,TX,Kenedy,31.1693363,-100.0768425,429.0
2698,TX,Kent,31.1693363,-100.0768425,748.4
2699,TX,Kerr,31.1693363,-100.0768425,51842.6
2700,TX,Kimble,31.1693363,-100.0768425,4372.8
2701,TX,King,31.1693363,-100.0768425,282.2
2702,TX,Kinney,31.1693363,-100.0768425,3659.0
2703,TX,Kleberg,31.1693363,-100.0768425,30974.2
2704,TX,Knox,31.1693363,-100.0768425,3704.8
2705,TX,Lamar,31.1693363,-100.0768425,49611.4
2706,TX,Lamb,31.1693363,-100.0768425,13123.0
2707,TX,Lampasas,31.1693363,-100.0768425,20861.8
2708,TX,La Salle,31.1693363,-100.0768425,7555.2
2709,TX,Lavaca,31.1693363,-100.0768425,20021.2
2710,TX,Lee,31.1693363,-100.0768425,17057.6
2711,TX,Leon,31.1693363,-100.0768425,17225.4
2712,TX,Liberty,31.1693363,-100.0768425,83701.8
2713,TX,Limestone,31.1693363,-100.0768425,23417.0
2714,TX,Lipscomb,31.1693363,-100.0768425,3398.4
2715,TX,Live Oak,31.1693363,-100.0768425,12139.4
2716,TX,Llano,31.1693363,-100.0768425,21047.0
2717,TX,Loving,31.1693363,-100.0768425,137.2
2718,TX,Lubbock,31.1693363,-100.0768425,304808.0
2719,TX,Lynn,31.1693363,-100.0768425,5830.4
2720,TX,McCulloch,31.1693363,-100.0768425,8057.2
2721,TX,McLennan,31.1693363,-100.0768425,251089.4
2722,TX,McMullen,31.1693363,-100.0768425,774.6
2723,TX,Madison,31.1693363,-100.0768425,14197.2
2724,TX,Marion,31.1693363,-100.0768425,10017.4
2725,TX,Martin,31.1693363,-100.0768425,5649.0
2726,TX,Mason,31.1693363,-100.0768425,4186.0
2727,TX,Matagorda,31.1693363,-100.0768425,36773.6
2728,TX,Maverick,31.1693363,-100.0768425,58174.0
2729,TX,Medina,31.1693363,-100.0768425,50057.0
2730,TX,Menard,31.1693363,-100.0768425,2118.6
2731,TX,Midland,31.1693363,-100.0768425,168166.6
2732,TX,Milam,31.1693363,-100.0768425,24769.8
2733,TX,Mills,31.1693363,-100.0768425,4889.2
2734,TX,Mitchell,31.1693363,-100.0768425,8523.0
2735,TX,Montague,31.1693363,-100.0768425,19488.6
2736,TX,Montgomery,31.1693363,-100.0768425,571949.0
2737,TX,Moore,31.1693363,-100.0768425,21398.6
2738,TX,Morris,31.1693363,-100.0768425,12373.0
2739,TX,Motley,31.1693363,-100.0768425,1194.8
2740,TX,Nacogdoches,31.1693363,-100.0768425,65338.6
2741,TX,Navarro,31.1693363,-100.0768425,48994.8
2742,TX,Newton,31.1693363,-100.0768425,13914.4
2743,TX,Nolan,31.1693363,-100.0768425,14904.4
2744,TX,Nueces,31.1693363,-100.0768425,361540.2
2745,TX,Ochiltree,31.1693363,-100.0768425,10130.6
2746,TX,Oldham,31.1693363,-100.0768425,2094.4
2747,TX,Orange,31.1693363,-100.0768425,84069.0
2748,TX,Palo Pinto,31.1693363,-100.0768425,28539.6
2749,TX,Panola,31.1693363,-100.0768425,23326.6
2750,TX,Parker,31.1693363,-100.0768425,133811.2
2751,TX,Parmer,31.1693363,-100.0768425,9718.0
2752,TX,Pecos,31.1693363,-100.0768425,15815.4
2753,TX,Polk,31.1693363,-100.0768425,48913.4
2754,TX,Potter,31.1693363,-100.0768425,119674.0
2755,TX,Presidio,31.1693363,-100.0768425,6974.6
2756,TX,Rains,31.1693363,-100.0768425,11766.2
2757,TX,Randall,31.1693363,-100.0768425,134025.8
2758,TX,Reagan,31.1693363,-100.0768425,3766.0
2759,TX,Real,31.1693363,-100.0768425,3408.4
2760,TX,Red River,31.1693363,-100.0768425,12170.8
2761,TX,Reeves,31.1693363,-100.0768425,15491.6
2762,TX,Refugio,31.1693363,-100.0768425,7145.2
2763,TX,Roberts,31.1693363,-100.0768425,902.6
2764,TX,Robertson,31.1693363,-100.0768425,16989.6
2765,TX,Rockwall,31.1693363,-100.0768425,97175.2
2766,TX,Runnels,31.1693363,-100.0768425,10277.4
2767,TX,Rusk,31.1693363,-100.0768425,53755.4
2768,TX,Sabine,31.1693363,-100.0768425,10471.2
2769,TX,San Augustine,31.1693363,-100.0768425,8286.0
2770,TX,San Jacinto,31.1693363,-100.0768425,28180.0
2771,TX,San Patricio,31.1693363,-100.0768425,67007.8
2772,TX,San Saba,31.1693363,-100.0768425,5991.0
2773,TX,Schleicher,31.1693363,-100.0768425,2982.8
2774,TX,Scurry,31.1693363,-100.0768425,17096.4
2775,TX,Shackelford,31.1693363,-100.0768425,3296.0
2776,TX,Shelby,31.1693363,-100.0768425,25349.0
2777,TX,Sherman,31.1693363,-100.0768425,3059.4
2778,TX,Smith,31.1693363,-100.0768425,227449.2
2779,TX,Somervell,31.1693363,-100.0768425,8860.4
2780,TX,Starr,31.1693363,-100.0768425,64078.0
2781,TX,Stephens,31.1693363,-100.0768425,9364.0
2782,TX,Sterling,31.1693363,-100.0768425,1310.8
2783,TX,Stonewall,31.1693363,-100.0768425,1375.4
2784,TX,Sutton,31.1693363,-100.0768425,3824.2
2785,TX,Swisher,31.1693363,-100.0768425,7432.2
2786,TX,Tarrant,31.1693363,-100.0768425,2049769.6
2787,TX,Taylor,31.1693363,-100.0768425,136870.4
2788,TX,Terrell,31.1693363,-100.0768425,817.0
2789,TX,Terry,31.1693363,-100.0768425,12527.8
2790,TX,Throckmorton,31.1693363,-100.0768425,1522.2
2791,TX,Titus,31.1693363,-100.0768425,32640.2
2792,TX,Tom Green,31.1693363,-100.0768425,117985.6
2793,TX,Travis,31.1693363,-100.0768425,1226805.2
2794,TX,Trinity,31.1693363,-100.0768425,14619.6
2795,TX,Tyler,31.1693363,-100.0768425,21518.2
2796,TX,Upshur,31.1693363,-100.0768425,41017.8
2797,TX,Upton,31.1693363,-100.0768425,3658.8
2798,TX,Uvalde,31.1693363,-100.0768425,26920.2
2799,TX,Val Verde,31.1693363,-100.0768425,48968.6
2800,TX,Van Zandt,31.1693363,-100.0768425,55103.2
2801,TX,Victoria,31.1693363,-100.0768425,92109.0
2802,TX,Walker,31.1693363,-100.0768425,72320.8
2803,TX,Waller,31.1693363,-100.0768425,51832.4
2804,TX,Ward,31.1693363,-100.0768425,11658.4
2805,TX,Washington,31.1693363,-100.0768425,35163.0
2806,TX,Webb,31.1693363,-100.0768425,273525.8
2807,TX,Wharton,31.1693363,-100.0768425,41576.8
2808,TX,Wheeler,31.1693363,-100.0768425,5338.0
2809,TX,Wichita,31.1693363,-100.0768425,131596.4
2810,TX,Wilbarger,31.1693363,-100.0768425,12832.8
2811,TX,Willacy,31.1693363,-100.0768425,21588.0
2812,TX,Williamson,31.1693363,-100.0768425,547604.0
2813,TX,Wilson,31.1693363,-100.0768425,49173.4
2814,TX,Winkler,31.1693363,-100.0768425,7867.0
2815,TX,Wise,31.1693363,-100.0768425,66290.2
2816,TX,Wood,31.1693363,-100.0768425,44365.8
2817,TX,Yoakum,31.1693363,-100.0768425,8631.2
2818,TX,Young,31.1693363,-100.0768425,18035.8
2819,TX,Zapata,31.1693363,-100.0768425,14304.2
2820,TX,Zavala,31.1693363,-100.0768425,12039.4
2821,UT,Utah,39.4997605,-111.547028,3096850.6
2822,UT,Beaver,39.4997605,-111.547028,6517.4
2823,UT,Box Elder,39.4997605,-111.547028,53946.0
2824,UT,Cache,39.4997605,-111.547028,124164.6
2825,UT,Carbon,39.4997605,-111.547028,20308.4
2826,UT,Daggett,39.4997605,-111.547028,1024.0
2827,UT,Davis,39.4997605,-111.547028,345767.4
2828,UT,Duchesne,39.4997605,-111.547028,20147.8
2829,UT,Emery,39.4997605,-111.547028,10117.2
2830,UT,Garfield,39.4997605,-111.547028,4998.4
2831,UT,Grand,39.4997605,-111.547028,9640.4
2832,UT,Iron,39.4997605,-111.547028,51213.4
2833,UT,Juab,39.4997605,-111.547028,11301.2
2834,UT,Kane,39.4997605,-111.547028,7483.8
2835,UT,Millard,39.4997605,-111.547028,12854.2
2836,UT,Morgan,39.4997605,-111.547028,11663.6
2837,UT,Piute,39.4997605,-111.547028,1454.8
2838,UT,Rich,39.4997605,-111.547028,2389.4
2839,UT,Salt Lake,39.4997605,-111.547028,1133646.0
2840,UT,San Juan,39.4997605,-111.547028,15302.2
2841,UT,Sanpete,39.4997605,-111.547028,29849.8
2842,UT,Sevier,39.4997605,-111.547028,21279.6
2843,UT,Summit,39.4997605,-111.547028,41103.4
2844,UT,Tooele,39.4997605,-111.547028,67397.0
2845,UT,Uintah,39.4997605,-111.547028,36084.4
2846,UT,Utah,39.4997605,-111.547028,605490.4
2847,UT,Wasatch,39.4997605,-111.547028,31708.2
2848,UT,Washington,39.4997605,-111.547028,165810.8
2849,UT,Wayne,39.4997605,-111.547028,2689.0
2850,UT,Weber,39.4997605,-111.547028,251497.8
2851,VT,Vermont,43.8717545,-72.4477828,624312.8
2852,VT,Addison,43.8717545,-72.4477828,36882.0
2853,VT,Bennington,43.8717545,-72.4477828,35745.8
2854,VT,Caledonia,43.8717545,-72.4477828,30233.8
2855,VT,Chittenden,43.8717545,-72.4477828,162646.4
2856,VT,Essex,43.8717545,-72.4477828,6199.6
2857,VT,Franklin,43.8717545,-72.4477828,49116.0
2858,VT,Grand Isle,43.8717545,-72.4477828,7022.4
2859,VT,Lamoille,43.8717545,-72.4477828,25317.6
2860,VT,Orange,43.8717545,-72.4477828,28907.8
2861,VT,Orleans,43.8717545,-72.4477828,26901.4
2862,VT,Rutland,43.8717545,-72.4477828,58891.8
2863,VT,Washington,43.8717545,-72.4477828,58349.6
2864,VT,Windham,43.8717545,-72.4477828,42823.4
2865,VT,Windsor,43.8717545,-72.4477828,55275.2
2866,VA,Virginia,38.0033855,-79.4587861,8454461.2
2867,VA,Accomack,38.0033855,-79.4587861,32673.4
2868,VA,Albemarle,38.0033855,-79.4587861,107404.6
2869,VA,Alleghany,38.0033855,-79.4587861,15157.2
2870,VA,Amelia,38.0033855,-79.4587861,12953.4
2871,VA,Amherst,38.0033855,-79.4587861,31775.0
2872,VA,Appomattox,38.0033855,-79.4587861,15707.0
2873,VA,Arlington,38.0033855,-79.4587861,233464.2
2874,VA,Augusta,38.0033855,-79.4587861,75079.2
2875,VA,Bath,38.0033855,-79.4587861,4307.0
2876,VA,Bedford,38.0033855,-79.4587861,78375.8
2877,VA,Bland,38.0033855,-79.4587861,6388.2
2878,VA,Botetourt,38.0033855,-79.4587861,33343.2
2879,VA,Brunswick,38.0033855,-79.4587861,16520.0
2880,VA,Buchanan,38.0033855,-79.4587861,21788.2
2881,VA,Buckingham,38.0033855,-79.4587861,17059.4
2882,VA,Campbell,38.0033855,-79.4587861,55224.6
2883,VA,Caroline,38.0033855,-79.4587861,30381.4
2884,VA,Carroll,38.0033855,-79.4587861,29800.6
2885,VA,Charles City,38.0033855,-79.4587861,7013.8
2886,VA,Charlotte,38.0033855,-79.4587861,12039.8
2887,VA,Chesterfield,38.0033855,-79.4587861,343550.6
2888,VA,Clarke,38.0033855,-79.4587861,14423.4
2889,VA,Craig,38.0033855,-79.4587861,5110.2
2890,VA,Culpeper,38.0033855,-79.4587861,51101.0
2891,VA,Cumberland,38.0033855,-79.4587861,9823.6
2892,VA,Dickenson,38.0033855,-79.4587861,14756.2
2893,VA,Dinwiddie,38.0033855,-79.4587861,28484.6
2894,VA,Essex,38.0033855,-79.4587861,10998.2
2895,VA,Fairfax,38.0033855,-79.4587861,1145862.4
2896,VA,Fauquier,38.0033855,-79.4587861,69727.8
2897,VA,Floyd,38.0033855,-79.4587861,15704.4
2898,VA,Fluvanna,38.0033855,-79.4587861,26593.6
2899,VA,Franklin,38.0033855,-79.4587861,56186.6
2900,VA,Frederick,38.0033855,-79.4587861,86414.6
2901,VA,Giles,38.0033855,-79.4587861,16772.4
2902,VA,Gloucester,38.0033855,-79.4587861,37221.6
2903,VA,Goochland,38.0033855,-79.4587861,22865.0
2904,VA,Grayson,38.0033855,-79.4587861,15741.6
2905,VA,Greene,38.0033855,-79.4587861,19519.2
2906,VA,Greensville,38.0033855,-79.4587861,11524.6
2907,VA,Halifax,38.0033855,-79.4587861,34552.0
2908,VA,Hanover,38.0033855,-79.4587861,105537.4
2909,VA,Henrico,38.0033855,-79.4587861,327535.2
2910,VA,Henry,38.0033855,-79.4587861,51307.6
2911,VA,Highland,38.0033855,-79.4587861,2204.2
2912,VA,Isle of Wight,38.0033855,-79.4587861,36627.4
2913,VA,James City,38.0033855,-79.4587861,74915.8
2914,VA,King and Queen,38.0033855,-79.4587861,7041.6
2915,VA,King George,38.0033855,-79.4587861,26229.2
2916,VA,King William,38.0033855,-79.4587861,16687.6
2917,VA,Lancaster,38.0033855,-79.4587861,10724.0
2918,VA,Lee,38.0033855,-79.4587861,23947.8
2919,VA,Loudoun,38.0033855,-79.4587861,395133.8
2920,VA,Louisa,38.0033855,-79.4587861,36040.4
2921,VA,Lunenburg,38.0033855,-79.4587861,12282.2
2922,VA,Madison,38.0033855,-79.4587861,13169.8
2923,VA,Mathews,38.0033855,-79.4587861,8787.6
2924,VA,Mecklenburg,38.0033855,-79.4587861,30727.8
2925,VA,Middlesex,38.0033855,-79.4587861,10675.0
2926,VA,Montgomery,38.0033855,-79.4587861,98139.6
2927,VA,Nelson,38.0033855,-79.4587861,14831.4
2928,VA,New Kent,38.0033855,-79.4587861,21686.4
2929,VA,Northampton,38.0033855,-79.4587861,11885.0
2930,VA,Northumberland,38.0033855,-79.4587861,12190.2
2931,VA,Nottoway,38.0033855,-79.4587861,15433.0
2932,VA,Orange,38.0033855,-79.4587861,36010.2
2933,VA,Page,38.0033855,-79.4587861,23787.8
2934,VA,Patrick,38.0033855,-79.4587861,17748.0
2935,VA,Pittsylvania,38.0033855,-79.4587861,61255.6
2936,VA,Powhatan,38.0033855,-79.4587861,28815.4
2937,VA,Prince Edward,38.0033855,-79.4587861,22905.2
2938,VA,Prince George,38.0033855,-79.4587861,38114.0
2939,VA,Prince William,38.0033855,-79.4587861,461422.6
2940,VA,Pulaski,38.0033855,-79.4587861,34182.4
2941,VA,Rappahannock,38.0033855,-79.4587861,7377.6
2942,VA,Richmond,38.0033855,-79.4587861,8884.2
2943,VA,Roanoke,38.0033855,-79.4587861,93823.0
